"","word","Travel Diary","sum_word_counts","Works","distance"
"4887","aspect",0,20,"Narrative Life (1845)",0.05
"4888","becoming",0,20,"Life and Times (1881)",0.9
"4889","becoming",0,20,"My Bondage (1855)",-0.05
"4890","becoming",0,20,"Narrative Life (1845)",-0.05
"4891","behavior",0,20,"Life and Times (1881)",0.3
"4892","behavior",0,20,"My Bondage (1855)",0.35
"4893","behavior",0,20,"Narrative Life (1845)",-0.05
"4894","benefit",0,20,"Life and Times (1881)",0.55
"4895","benefit",0,20,"My Bondage (1855)",0.35
"4896","benefit",0,20,"Narrative Life (1845)",0.1
"4897","broke",0,20,"Life and Times (1881)",0.4
"4898","broke",0,20,"My Bondage (1855)",0.25
"4899","broke",0,20,"Narrative Life (1845)",0.35
"4900","calm",0,20,"Life and Times (1881)",0.45
"4901","calm",0,20,"My Bondage (1855)",0.2
"4902","calm",0,20,"Narrative Life (1845)",-0.05
"4903","claim",0,20,"Life and Times (1881)",0.55
"4904","claim",0,20,"My Bondage (1855)",0.4
"4905","claim",0,20,"Narrative Life (1845)",0.05
"4906","closed",0,20,"Life and Times (1881)",0.45
"4907","closed",0,20,"My Bondage (1855)",0.25
"4908","closed",0,20,"Narrative Life (1845)",0.1
"4909","committee",0,20,"Life and Times (1881)",0.9
"4910","committee",0,20,"My Bondage (1855)",0.1
"4911","committee",0,20,"Narrative Life (1845)",0
"4912","complaint",0,20,"Life and Times (1881)",0.6
"4913","complaint",0,20,"My Bondage (1855)",0.25
"4914","complaint",0,20,"Narrative Life (1845)",0.15
"4915","conducted",0,20,"Life and Times (1881)",0.4
"4916","conducted",0,20,"My Bondage (1855)",0.2
"4917","conducted",0,20,"Narrative Life (1845)",0
"4918","deed",0,20,"Life and Times (1881)",0.35
"4919","deed",0,20,"My Bondage (1855)",0.35
"4920","deed",0,20,"Narrative Life (1845)",0.3
"4921","defend",0,20,"Life and Times (1881)",0.65
"4922","defend",0,20,"My Bondage (1855)",0.3
"4923","defend",0,20,"Narrative Life (1845)",0.05
"4924","demand",0,20,"Life and Times (1881)",0.6
"4925","demand",0,20,"My Bondage (1855)",0.35
"4926","demand",0,20,"Narrative Life (1845)",0.05
"4927","derived",0,20,"Life and Times (1881)",0.55
"4928","derived",0,20,"My Bondage (1855)",0.45
"4929","derived",0,20,"Narrative Life (1845)",0
"4930","direct",0,20,"Life and Times (1881)",0.45
"4931","direct",0,20,"My Bondage (1855)",0.35
"4932","direct",0,20,"Narrative Life (1845)",0
"4933","drew",0,20,"Life and Times (1881)",0.4
"4934","drew",0,20,"My Bondage (1855)",0.4
"4935","drew",0,20,"Narrative Life (1845)",0.2
"4936","dropped",0,20,"Life and Times (1881)",0.55
"4937","dropped",0,20,"My Bondage (1855)",0.45
"4938","dropped",0,20,"Narrative Life (1845)",0
"4939","ear",0,20,"Life and Times (1881)",0.35
"4940","ear",0,20,"My Bondage (1855)",0.6
"4941","ear",0,20,"Narrative Life (1845)",0.05
"4942","enthusiasm",0,20,"Life and Times (1881)",0.5
"4943","enthusiasm",0,20,"My Bondage (1855)",0.3
"4944","enthusiasm",0,20,"Narrative Life (1845)",0
"4945","fairly",0,20,"Life and Times (1881)",0.35
"4946","fairly",0,20,"My Bondage (1855)",0.3
"4947","fairly",0,20,"Narrative Life (1845)",0.15
"4948","fare",0,20,"Life and Times (1881)",0.25
"4949","fare",0,20,"My Bondage (1855)",0.2
"4950","fare",0,20,"Narrative Life (1845)",-0.05
"4951","favored",0,20,"Life and Times (1881)",0.4
"4952","favored",0,20,"My Bondage (1855)",0.3
"4953","favored",0,20,"Narrative Life (1845)",-0.1
"4954","fears",0,20,"Life and Times (1881)",0.45
"4955","fears",0,20,"My Bondage (1855)",0.45
"4956","fears",0,20,"Narrative Life (1845)",0.1
"4957","fill",0,20,"Life and Times (1881)",0.7
"4958","fill",0,20,"My Bondage (1855)",0.25
"4959","fill",0,20,"Narrative Life (1845)",0.05
"4960","friendship",0,20,"Life and Times (1881)",0.45
"4961","friendship",0,20,"My Bondage (1855)",0.4
"4962","friendship",0,20,"Narrative Life (1845)",-0.05
"4963","gardiner’s",0,20,"Life and Times (1881)",0.55
"4964","gardiner’s",0,20,"My Bondage (1855)",0.45
"4965","gardiner’s",0,20,"Narrative Life (1845)",0
"4966","gentle",0,20,"Life and Times (1881)",0.4
"4967","gentle",0,20,"My Bondage (1855)",0.55
"4968","gentle",0,20,"Narrative Life (1845)",0.05
"4969","harsh",0,20,"Life and Times (1881)",0.45
"4970","harsh",0,20,"My Bondage (1855)",0.5
"4971","harsh",0,20,"Narrative Life (1845)",0.05
"4972","helen",0,20,"Life and Times (1881)",-1
"4973","helen",0,20,"My Bondage (1855)",-1
"4974","helen",0,20,"Narrative Life (1845)",-1
"4975","horror",0,20,"Life and Times (1881)",0.35
"4976","horror",0,20,"My Bondage (1855)",0.45
"4977","horror",0,20,"Narrative Life (1845)",0.2
"4978","hot",0,20,"Life and Times (1881)",0.35
"4979","hot",0,20,"My Bondage (1855)",0.15
"4980","hot",0,20,"Narrative Life (1845)",0.1
"4981","impressive",0,20,"Life and Times (1881)",0.15
"4982","impressive",0,20,"My Bondage (1855)",-0.3
"4983","impressive",0,20,"Narrative Life (1845)",-0.25
"4984","interests",0,20,"Life and Times (1881)",0.9
"4985","interests",0,20,"My Bondage (1855)",-0.05
"4986","interests",0,20,"Narrative Life (1845)",-0.05
"4987","jesus",0,20,"Life and Times (1881)",0.05
"4988","jesus",0,20,"My Bondage (1855)",0.05
"4989","jesus",0,20,"Narrative Life (1845)",-0.1
"4990","judge",0,20,"Life and Times (1881)",0.1
"4991","judge",0,20,"My Bondage (1855)",0.4
"4992","judge",0,20,"Narrative Life (1845)",-0.1
"4993","leaders",0,20,"Life and Times (1881)",0.65
"4994","leaders",0,20,"My Bondage (1855)",0.25
"4995","leaders",0,20,"Narrative Life (1845)",0.1
"4996","legs",0,20,"Life and Times (1881)",0.45
"4997","legs",0,20,"My Bondage (1855)",0.45
"4998","legs",0,20,"Narrative Life (1845)",0.1
"4999","main",0,20,"Life and Times (1881)",0.65
"5000","main",0,20,"My Bondage (1855)",0.35
"5001","main",0,20,"Narrative Life (1845)",0
"5002","mankind",0,20,"Life and Times (1881)",0.45
"5003","mankind",0,20,"My Bondage (1855)",0.5
"5004","mankind",0,20,"Narrative Life (1845)",0.05
"5005","manners",0,20,"Life and Times (1881)",0.35
"5006","manners",0,20,"My Bondage (1855)",0.45
"5007","manners",0,20,"Narrative Life (1845)",0
"5008","merciless",0,20,"Life and Times (1881)",0.3
"5009","merciless",0,20,"My Bondage (1855)",0.55
"5010","merciless",0,20,"Narrative Life (1845)",0.15
"5011","messrs",0,20,"Life and Times (1881)",0.7
"5012","messrs",0,20,"My Bondage (1855)",0.25
"5013","messrs",0,20,"Narrative Life (1845)",0.05
"5014","motion",0,20,"Life and Times (1881)",0.35
"5015","motion",0,20,"My Bondage (1855)",0.35
"5016","motion",0,20,"Narrative Life (1845)",0.1
"5017","motives",0,20,"Life and Times (1881)",0.6
"5018","motives",0,20,"My Bondage (1855)",0.4
"5019","motives",0,20,"Narrative Life (1845)",0
"5020","movements",0,20,"Life and Times (1881)",0.6
"5021","movements",0,20,"My Bondage (1855)",0.4
"5022","movements",0,20,"Narrative Life (1845)",0
"5023","mystery",0,20,"Life and Times (1881)",0.45
"5024","mystery",0,20,"My Bondage (1855)",0.55
"5025","mystery",0,20,"Narrative Life (1845)",0
"5026","newly",0,20,"Life and Times (1881)",0.65
"5027","newly",0,20,"My Bondage (1855)",0.3
"5028","newly",0,20,"Narrative Life (1845)",0.05
"5029","ocean",0,20,"Life and Times (1881)",0.5
"5030","ocean",0,20,"My Bondage (1855)",0.25
"5031","ocean",0,20,"Narrative Life (1845)",0.05
"5032","operation",0,20,"Life and Times (1881)",0.65
"5033","operation",0,20,"My Bondage (1855)",0.3
"5034","operation",0,20,"Narrative Life (1845)",0.05
"5035","orleans",0,20,"Life and Times (1881)",0.65
"5036","orleans",0,20,"My Bondage (1855)",0.35
"5037","orleans",0,20,"Narrative Life (1845)",0
"5038","perfectly",0,20,"Life and Times (1881)",0.5
"5039","perfectly",0,20,"My Bondage (1855)",0.4
"5040","perfectly",0,20,"Narrative Life (1845)",0.1
"5041","pigs",0,20,"Life and Times (1881)",0.35
"5042","pigs",0,20,"My Bondage (1855)",0.4
"5043","pigs",0,20,"Narrative Life (1845)",0.25
"5044","prayers",0,20,"Life and Times (1881)",0.4
"5045","prayers",0,20,"My Bondage (1855)",0.4
"5046","prayers",0,20,"Narrative Life (1845)",0.2
"5047","preacher",0,20,"Life and Times (1881)",0.35
"5048","preacher",0,20,"My Bondage (1855)",0.5
"5049","preacher",0,20,"Narrative Life (1845)",0.15
"5050","precious",0,20,"Life and Times (1881)",0.4
"5051","precious",0,20,"My Bondage (1855)",0.25
"5052","precious",0,20,"Narrative Life (1845)",-0.05
"5053","precisely",0,20,"Life and Times (1881)",0.55
"5054","precisely",0,20,"My Bondage (1855)",0.3
"5055","precisely",0,20,"Narrative Life (1845)",-0.05
"5056","produce",0,20,"Life and Times (1881)",0.5
"5057","produce",0,20,"My Bondage (1855)",0.35
"5058","produce",0,20,"Narrative Life (1845)",0.15
"5059","purchase",0,20,"Life and Times (1881)",0.6
"5060","purchase",0,20,"My Bondage (1855)",0.3
"5061","purchase",0,20,"Narrative Life (1845)",0.1
"5062","pure",0,20,"Life and Times (1881)",0.35
"5063","pure",0,20,"My Bondage (1855)",0.2
"5064","pure",0,20,"Narrative Life (1845)",0.05
"5065","quiet",0,20,"Life and Times (1881)",0.45
"5066","quiet",0,20,"My Bondage (1855)",0.25
"5067","quiet",0,20,"Narrative Life (1845)",-0.1
"5068","rapidly",0,20,"Life and Times (1881)",0.6
"5069","rapidly",0,20,"My Bondage (1855)",0.4
"5070","rapidly",0,20,"Narrative Life (1845)",0
"5071","rebels",0,20,"Life and Times (1881)",0.95
"5072","rebels",0,20,"My Bondage (1855)",0.05
"5073","rebels",0,20,"Narrative Life (1845)",0
"5074","referred",0,20,"Life and Times (1881)",0.45
"5075","referred",0,20,"My Bondage (1855)",0.55
"5076","referred",0,20,"Narrative Life (1845)",0
"5077","relieved",0,20,"Life and Times (1881)",0.4
"5078","relieved",0,20,"My Bondage (1855)",0.25
"5079","relieved",0,20,"Narrative Life (1845)",0.35
"5080","replied",0,20,"Life and Times (1881)",0.75
"5081","replied",0,20,"My Bondage (1855)",0.2
"5082","replied",0,20,"Narrative Life (1845)",0.05
"5083","represented",0,20,"Life and Times (1881)",0.55
"5084","represented",0,20,"My Bondage (1855)",0.1
"5085","represented",0,20,"Narrative Life (1845)",0.15
"5086","responsible",0,20,"Life and Times (1881)",0.45
"5087","responsible",0,20,"My Bondage (1855)",0.45
"5088","responsible",0,20,"Narrative Life (1845)",0.1
"5089","revolting",0,20,"Life and Times (1881)",0.3
"5090","revolting",0,20,"My Bondage (1855)",0.55
"5091","revolting",0,20,"Narrative Life (1845)",-0.05
"5092","riding",0,20,"Life and Times (1881)",0.3
"5093","riding",0,20,"My Bondage (1855)",0.55
"5094","riding",0,20,"Narrative Life (1845)",0.15
"5095","rising",0,20,"Life and Times (1881)",0.7
"5096","rising",0,20,"My Bondage (1855)",0.25
"5097","rising",0,20,"Narrative Life (1845)",0.05
"5098","roused",0,20,"Life and Times (1881)",0.4
"5099","roused",0,20,"My Bondage (1855)",0.45
"5100","roused",0,20,"Narrative Life (1845)",0.15
"5101","servant",0,20,"Life and Times (1881)",0.25
"5102","servant",0,20,"My Bondage (1855)",0.4
"5103","servant",0,20,"Narrative Life (1845)",0.15
"5104","shot",0,20,"Life and Times (1881)",0.45
"5105","shot",0,20,"My Bondage (1855)",0.35
"5106","shot",0,20,"Narrative Life (1845)",0.2
"5107","sick",0,20,"Life and Times (1881)",0.5
"5108","sick",0,20,"My Bondage (1855)",0.4
"5109","sick",0,20,"Narrative Life (1845)",0.1
"5110","silent",0,20,"Life and Times (1881)",0.85
"5111","silent",0,20,"My Bondage (1855)",0.15
"5112","silent",0,20,"Narrative Life (1845)",0
"5113","stealing",0,20,"Life and Times (1881)",0.3
"5114","stealing",0,20,"My Bondage (1855)",0.45
"5115","stealing",0,20,"Narrative Life (1845)",0.25
"5116","strongest",0,20,"Life and Times (1881)",0.3
"5117","strongest",0,20,"My Bondage (1855)",0.25
"5118","strongest",0,20,"Narrative Life (1845)",0.25
"5119","supported",0,20,"Life and Times (1881)",0.6
"5120","supported",0,20,"My Bondage (1855)",0.25
"5121","supported",0,20,"Narrative Life (1845)",-0.05
"5122","sustained",0,20,"Life and Times (1881)",0.5
"5123","sustained",0,20,"My Bondage (1855)",0.3
"5124","sustained",0,20,"Narrative Life (1845)",0.2
"5125","takes",0,20,"Life and Times (1881)",0.35
"5126","takes",0,20,"My Bondage (1855)",0.5
"5127","takes",0,20,"Narrative Life (1845)",0.15
"5128","torture",0,20,"Life and Times (1881)",0.4
"5129","torture",0,20,"My Bondage (1855)",0.55
"5130","torture",0,20,"Narrative Life (1845)",0.05
"5131","touched",0,20,"Life and Times (1881)",0.6
"5132","touched",0,20,"My Bondage (1855)",0.3
"5133","touched",0,20,"Narrative Life (1845)",0.1
"5134","undertaking",0,20,"Life and Times (1881)",0.45
"5135","undertaking",0,20,"My Bondage (1855)",0.4
"5136","undertaking",0,20,"Narrative Life (1845)",0.15
"5137","unreasonable",0,20,"Life and Times (1881)",0.65
"5138","unreasonable",0,20,"My Bondage (1855)",0.35
"5139","unreasonable",0,20,"Narrative Life (1845)",0
"5140","abolitionist",0,19,"Life and Times (1881)",0.578947368421053
"5141","abolitionist",0,19,"My Bondage (1855)",0.421052631578947
"5142","abolitionist",0,19,"Narrative Life (1845)",0
"5143","absolute",0,19,"Life and Times (1881)",0.368421052631579
"5144","absolute",0,19,"My Bondage (1855)",0.421052631578947
"5145","absolute",0,19,"Narrative Life (1845)",0
"5146","abused",0,19,"Life and Times (1881)",0.421052631578947
"5147","abused",0,19,"My Bondage (1855)",0.526315789473684
"5148","abused",0,19,"Narrative Life (1845)",0.0526315789473684
"5149","active",0,19,"Life and Times (1881)",0.473684210526316
"5150","active",0,19,"My Bondage (1855)",0.31578947368421
"5151","active",0,19,"Narrative Life (1845)",0.210526315789474
"5152","amongst",0,19,"Life and Times (1881)",1
"5153","amongst",0,19,"My Bondage (1855)",0
"5154","amongst",0,19,"Narrative Life (1845)",0
"5155","amount",0,19,"Life and Times (1881)",0.421052631578947
"5156","amount",0,19,"My Bondage (1855)",0.157894736842105
"5157","amount",0,19,"Narrative Life (1845)",0.210526315789474
"5158","assisted",0,19,"Life and Times (1881)",0.631578947368421
"5159","assisted",0,19,"My Bondage (1855)",0.263157894736842
"5160","assisted",0,19,"Narrative Life (1845)",0.105263157894737
"5161","attack",0,19,"Life and Times (1881)",0.631578947368421
"5162","attack",0,19,"My Bondage (1855)",0.31578947368421
"5163","attack",0,19,"Narrative Life (1845)",0.0526315789473684
"5164","beasts",0,19,"Life and Times (1881)",0.31578947368421
"5165","beasts",0,19,"My Bondage (1855)",0.368421052631579
"5166","beasts",0,19,"Narrative Life (1845)",0.31578947368421
"5167","beat",0,19,"Life and Times (1881)",0.368421052631579
"5168","beat",0,19,"My Bondage (1855)",0.578947368421053
"5169","beat",0,19,"Narrative Life (1845)",0.0526315789473684
"5170","behold",0,19,"Life and Times (1881)",0.31578947368421
"5171","behold",0,19,"My Bondage (1855)",0.421052631578947
"5172","behold",0,19,"Narrative Life (1845)",0.0526315789473684
"5173","blue",0,19,"Life and Times (1881)",0.105263157894737
"5174","blue",0,19,"My Bondage (1855)",-0.210526315789474
"5175","blue",0,19,"Narrative Life (1845)",-0.368421052631579
"5176","choice",0,19,"Life and Times (1881)",0.68421052631579
"5177","choice",0,19,"My Bondage (1855)",0.210526315789474
"5178","choice",0,19,"Narrative Life (1845)",0.105263157894737
"5179","christianity",0,19,"Life and Times (1881)",0
"5180","christianity",0,19,"My Bondage (1855)",0.473684210526316
"5181","christianity",0,19,"Narrative Life (1845)",0.526315789473684
"5182","clear",0,19,"Life and Times (1881)",1
"5183","clear",0,19,"My Bondage (1855)",0
"5184","clear",0,19,"Narrative Life (1845)",0
"5185","complaints",0,19,"Life and Times (1881)",0.526315789473684
"5186","complaints",0,19,"My Bondage (1855)",0.31578947368421
"5187","complaints",0,19,"Narrative Life (1845)",0.157894736842105
"5188","concerned",0,19,"Life and Times (1881)",0.421052631578947
"5189","concerned",0,19,"My Bondage (1855)",0.473684210526316
"5190","concerned",0,19,"Narrative Life (1845)",0.105263157894737
"5191","concerning",0,19,"Life and Times (1881)",1
"5192","concerning",0,19,"My Bondage (1855)",0
"5193","concerning",0,19,"Narrative Life (1845)",0
"5194","control",0,19,"Life and Times (1881)",0.421052631578947
"5195","control",0,19,"My Bondage (1855)",0.368421052631579
"5196","control",0,19,"Narrative Life (1845)",0
"5197","conversion",0,19,"Life and Times (1881)",0.368421052631579
"5198","conversion",0,19,"My Bondage (1855)",0.421052631578947
"5199","conversion",0,19,"Narrative Life (1845)",0.210526315789474
"5200","deliver",0,19,"Life and Times (1881)",0.473684210526316
"5201","deliver",0,19,"My Bondage (1855)",0.210526315789474
"5202","deliver",0,19,"Narrative Life (1845)",0.105263157894737
"5203","demands",0,19,"Life and Times (1881)",0.789473684210526
"5204","demands",0,19,"My Bondage (1855)",0.210526315789474
"5205","demands",0,19,"Narrative Life (1845)",0
"5206","denby",0,19,"Life and Times (1881)",0.473684210526316
"5207","denby",0,19,"My Bondage (1855)",0.526315789473684
"5208","denby",0,19,"Narrative Life (1845)",0
"5209","discussion",0,19,"Life and Times (1881)",0.631578947368421
"5210","discussion",0,19,"My Bondage (1855)",0.368421052631579
"5211","discussion",0,19,"Narrative Life (1845)",0
"5212","disturbed",0,19,"Life and Times (1881)",0.473684210526316
"5213","disturbed",0,19,"My Bondage (1855)",0.263157894736842
"5214","disturbed",0,19,"Narrative Life (1845)",0.0526315789473684
"5215","divine",0,19,"Life and Times (1881)",0.263157894736842
"5216","divine",0,19,"My Bondage (1855)",0.473684210526316
"5217","divine",0,19,"Narrative Life (1845)",0.0526315789473684
"5218","doubtless",0,19,"Life and Times (1881)",0.421052631578947
"5219","doubtless",0,19,"My Bondage (1855)",0.526315789473684
"5220","doubtless",0,19,"Narrative Life (1845)",0.0526315789473684
"5221","emancipate",0,19,"Life and Times (1881)",0.526315789473684
"5222","emancipate",0,19,"My Bondage (1855)",0.31578947368421
"5223","emancipate",0,19,"Narrative Life (1845)",0.157894736842105
"5224","esteem",0,19,"Life and Times (1881)",0.473684210526316
"5225","esteem",0,19,"My Bondage (1855)",0.526315789473684
"5226","esteem",0,19,"Narrative Life (1845)",0
"5227","exposed",0,19,"Life and Times (1881)",0.473684210526316
"5228","exposed",0,19,"My Bondage (1855)",0.526315789473684
"5229","exposed",0,19,"Narrative Life (1845)",0
"5230","fail",0,19,"Life and Times (1881)",0.68421052631579
"5231","fail",0,19,"My Bondage (1855)",0.263157894736842
"5232","fail",0,19,"Narrative Life (1845)",0.0526315789473684
"5233","false",0,19,"Life and Times (1881)",0.31578947368421
"5234","false",0,19,"My Bondage (1855)",0.421052631578947
"5235","false",0,19,"Narrative Life (1845)",0.263157894736842
"5236","final",0,19,"Life and Times (1881)",0.526315789473684
"5237","final",0,19,"My Bondage (1855)",0.368421052631579
"5238","final",0,19,"Narrative Life (1845)",0.105263157894737
"5239","fitted",0,19,"Life and Times (1881)",0.526315789473684
"5240","fitted",0,19,"My Bondage (1855)",0.263157894736842
"5241","fitted",0,19,"Narrative Life (1845)",0
"5242","forms",0,19,"Life and Times (1881)",0.157894736842105
"5243","forms",0,19,"My Bondage (1855)",0.157894736842105
"5244","forms",0,19,"Narrative Life (1845)",-0.157894736842105
"5245","freeland’s",0,19,"Life and Times (1881)",0.31578947368421
"5246","freeland’s",0,19,"My Bondage (1855)",0.631578947368421
"5247","freeland’s",0,19,"Narrative Life (1845)",0.0526315789473684
"5248","freely",0,19,"Life and Times (1881)",0.578947368421053
"5249","freely",0,19,"My Bondage (1855)",0.368421052631579
"5250","freely",0,19,"Narrative Life (1845)",0.0526315789473684
"5251","gates",0,19,"Life and Times (1881)",0.0526315789473684
"5252","gates",0,19,"My Bondage (1855)",0.105263157894737
"5253","gates",0,19,"Narrative Life (1845)",-0.210526315789474
"5254","gathered",0,19,"Life and Times (1881)",0.578947368421053
"5255","gathered",0,19,"My Bondage (1855)",0.421052631578947
"5256","gathered",0,19,"Narrative Life (1845)",0
"5257","grace",0,19,"Life and Times (1881)",0.578947368421053
"5258","grace",0,19,"My Bondage (1855)",0.157894736842105
"5259","grace",0,19,"Narrative Life (1845)",0.0526315789473684
"5260","hire",0,19,"Life and Times (1881)",0.31578947368421
"5261","hire",0,19,"My Bondage (1855)",0.368421052631579
"5262","hire",0,19,"Narrative Life (1845)",0.31578947368421
"5263","improvement",0,19,"Life and Times (1881)",0.578947368421053
"5264","improvement",0,19,"My Bondage (1855)",0.421052631578947
"5265","improvement",0,19,"Narrative Life (1845)",0
"5266","impudence",0,19,"Life and Times (1881)",0.31578947368421
"5267","impudence",0,19,"My Bondage (1855)",0.578947368421053
"5268","impudence",0,19,"Narrative Life (1845)",0.105263157894737
"5269","instruction",0,19,"Life and Times (1881)",0.263157894736842
"5270","instruction",0,19,"My Bondage (1855)",0.210526315789474
"5271","instruction",0,19,"Narrative Life (1845)",0.105263157894737
"5272","intellect",0,19,"Life and Times (1881)",0.31578947368421
"5273","intellect",0,19,"My Bondage (1855)",0.31578947368421
"5274","intellect",0,19,"Narrative Life (1845)",0.157894736842105
"5275","laborer",0,19,"Life and Times (1881)",0.526315789473684
"5276","laborer",0,19,"My Bondage (1855)",0.421052631578947
"5277","laborer",0,19,"Narrative Life (1845)",0.0526315789473684
"5278","leisure",0,19,"Life and Times (1881)",0.368421052631579
"5279","leisure",0,19,"My Bondage (1855)",0.421052631578947
"5280","leisure",0,19,"Narrative Life (1845)",0.210526315789474
"5281","level",0,19,"Life and Times (1881)",0.263157894736842
"5282","level",0,19,"My Bondage (1855)",0.31578947368421
"5283","level",0,19,"Narrative Life (1845)",0
"5284","meat",0,19,"Life and Times (1881)",0.31578947368421
"5285","meat",0,19,"My Bondage (1855)",0.473684210526316
"5286","meat",0,19,"Narrative Life (1845)",0.210526315789474
"5287","narrative",0,19,"Life and Times (1881)",0.263157894736842
"5288","narrative",0,19,"My Bondage (1855)",0.210526315789474
"5289","narrative",0,19,"Narrative Life (1845)",0.526315789473684
"5290","newspapers",0,19,"Life and Times (1881)",0.473684210526316
"5291","newspapers",0,19,"My Bondage (1855)",0.473684210526316
"5292","newspapers",0,19,"Narrative Life (1845)",0.0526315789473684
"5293","path",0,19,"Life and Times (1881)",0.368421052631579
"5294","path",0,19,"My Bondage (1855)",0.31578947368421
"5295","path",0,19,"Narrative Life (1845)",0.105263157894737
"5296","promote",0,19,"Life and Times (1881)",0.578947368421053
"5297","promote",0,19,"My Bondage (1855)",0.421052631578947
"5298","promote",0,19,"Narrative Life (1845)",0
"5299","providence",0,19,"Life and Times (1881)",0.421052631578947
"5300","providence",0,19,"My Bondage (1855)",0.368421052631579
"5301","providence",0,19,"Narrative Life (1845)",0.210526315789474
"5302","pulpit",0,19,"Life and Times (1881)",0.263157894736842
"5303","pulpit",0,19,"My Bondage (1855)",0.368421052631579
"5304","pulpit",0,19,"Narrative Life (1845)",0.157894736842105
"5305","ranks",0,19,"Life and Times (1881)",0.421052631578947
"5306","ranks",0,19,"My Bondage (1855)",0.473684210526316
"5307","ranks",0,19,"Narrative Life (1845)",0.105263157894737
"5308","reality",0,19,"Life and Times (1881)",0.473684210526316
"5309","reality",0,19,"My Bondage (1855)",0.368421052631579
"5310","reality",0,19,"Narrative Life (1845)",0.157894736842105
"5311","recapture",0,19,"Life and Times (1881)",0.578947368421053
"5312","recapture",0,19,"My Bondage (1855)",0.421052631578947
"5313","recapture",0,19,"Narrative Life (1845)",0
"5314","recognized",0,19,"Life and Times (1881)",0.473684210526316
"5315","recognized",0,19,"My Bondage (1855)",0.157894736842105
"5316","recognized",0,19,"Narrative Life (1845)",-0.0526315789473684
"5317","reproach",0,19,"Life and Times (1881)",0.421052631578947
"5318","reproach",0,19,"My Bondage (1855)",0.578947368421053
"5319","reproach",0,19,"Narrative Life (1845)",0
"5320","reserve",0,19,"Life and Times (1881)",0.263157894736842
"5321","reserve",0,19,"My Bondage (1855)",0.105263157894737
"5322","reserve",0,19,"Narrative Life (1845)",-0.210526315789474
"5323","rid",0,19,"Life and Times (1881)",0.31578947368421
"5324","rid",0,19,"My Bondage (1855)",0.31578947368421
"5325","rid",0,19,"Narrative Life (1845)",0.157894736842105
"5326","round",0,19,"Life and Times (1881)",0.473684210526316
"5327","round",0,19,"My Bondage (1855)",0.263157894736842
"5328","round",0,19,"Narrative Life (1845)",0.0526315789473684
"5329","sat",0,19,"Life and Times (1881)",0.631578947368421
"5330","sat",0,19,"My Bondage (1855)",0.31578947368421
"5331","sat",0,19,"Narrative Life (1845)",0.0526315789473684
"5332","secured",0,19,"Life and Times (1881)",0.578947368421053
"5333","secured",0,19,"My Bondage (1855)",0.157894736842105
"5334","secured",0,19,"Narrative Life (1845)",0.0526315789473684
"5335","security",0,19,"Life and Times (1881)",0.578947368421053
"5336","security",0,19,"My Bondage (1855)",0.368421052631579
"5337","security",0,19,"Narrative Life (1845)",0.0526315789473684
"5338","shut",0,19,"Life and Times (1881)",0.31578947368421
"5339","shut",0,19,"My Bondage (1855)",0.526315789473684
"5340","shut",0,19,"Narrative Life (1845)",0.157894736842105
"5341","solid",0,19,"Life and Times (1881)",0.578947368421053
"5342","solid",0,19,"My Bondage (1855)",0.105263157894737
"5343","solid",0,19,"Narrative Life (1845)",-0.105263157894737
"5344","spirits",0,19,"Life and Times (1881)",0.473684210526316
"5345","spirits",0,19,"My Bondage (1855)",0.31578947368421
"5346","spirits",0,19,"Narrative Life (1845)",0
"5347","splendid",0,19,"Life and Times (1881)",0.631578947368421
"5348","splendid",0,19,"My Bondage (1855)",0.210526315789474
"5349","splendid",0,19,"Narrative Life (1845)",0.157894736842105
"5350","spot",0,19,"Life and Times (1881)",0.31578947368421
"5351","spot",0,19,"My Bondage (1855)",0.31578947368421
"5352","spot",0,19,"Narrative Life (1845)",0.368421052631579
"5353","startling",0,19,"Life and Times (1881)",0.631578947368421
"5354","startling",0,19,"My Bondage (1855)",0
"5355","startling",0,19,"Narrative Life (1845)",-0.0526315789473684
"5356","station",0,19,"Life and Times (1881)",0.526315789473684
"5357","station",0,19,"My Bondage (1855)",0.210526315789474
"5358","station",0,19,"Narrative Life (1845)",0.0526315789473684
"5359","stowe",0,19,"Life and Times (1881)",0.947368421052632
"5360","stowe",0,19,"My Bondage (1855)",0.0526315789473684
"5361","stowe",0,19,"Narrative Life (1845)",0
"5362","stripes",0,19,"Life and Times (1881)",0.31578947368421
"5363","stripes",0,19,"My Bondage (1855)",0.578947368421053
"5364","stripes",0,19,"Narrative Life (1845)",0.105263157894737
"5365","succeed",0,19,"Life and Times (1881)",0.421052631578947
"5366","succeed",0,19,"My Bondage (1855)",0.368421052631579
"5367","succeed",0,19,"Narrative Life (1845)",0.210526315789474
"5368","superstition",0,19,"Life and Times (1881)",0.210526315789474
"5369","superstition",0,19,"My Bondage (1855)",0.263157894736842
"5370","superstition",0,19,"Narrative Life (1845)",-0.105263157894737
"5371","sustain",0,19,"Life and Times (1881)",0.368421052631579
"5372","sustain",0,19,"My Bondage (1855)",0.473684210526316
"5373","sustain",0,19,"Narrative Life (1845)",0.157894736842105
"5374","talked",0,19,"Life and Times (1881)",0.473684210526316
"5375","talked",0,19,"My Bondage (1855)",0.368421052631579
"5376","talked",0,19,"Narrative Life (1845)",0.157894736842105
